 v-sweep         v(V1)           v(V2)           v(Vout)        
 3.64000000e-01  3.64000000e-01  0.00000000e+00  7.91593211e-01 
 3.65000000e-01  3.65000000e-01  0.00000000e+00  7.94289211e-01 
 3.66000000e-01  3.66000000e-01  0.00000000e+00  7.97057294e-01 
 3.67000000e-01  3.67000000e-01  0.00000000e+00  7.99898190e-01 
 3.68000000e-01  3.68000000e-01  0.00000000e+00  8.02814168e-01 
 3.69000000e-01  3.69000000e-01  0.00000000e+00  8.05807441e-01 
 3.70000000e-01  3.70000000e-01  0.00000000e+00  8.08879578e-01 
 3.71000000e-01  3.71000000e-01  0.00000000e+00  8.12030956e-01 
 3.72000000e-01  3.72000000e-01  0.00000000e+00  8.15266792e-01 
 3.73000000e-01  3.73000000e-01  0.00000000e+00  8.18586645e-01 
 3.74000000e-01  3.74000000e-01  0.00000000e+00  8.21994554e-01 
 3.75000000e-01  3.75000000e-01  0.00000000e+00  8.25490643e-01 
 3.76000000e-01  3.76000000e-01  0.00000000e+00  8.29078696e-01 
 3.77000000e-01  3.77000000e-01  0.00000000e+00  8.32760650e-01 
 3.78000000e-01  3.78000000e-01  0.00000000e+00  8.36537388e-01 
 3.79000000e-01  3.79000000e-01  0.00000000e+00  8.40412608e-01 
 3.80000000e-01  3.80000000e-01  0.00000000e+00  8.44389484e-01 
 3.81000000e-01  3.81000000e-01  0.00000000e+00  8.48468210e-01 
 3.82000000e-01  3.82000000e-01  0.00000000e+00  8.52652610e-01 
 3.83000000e-01  3.83000000e-01  0.00000000e+00  8.56945183e-01 
 3.84000000e-01  3.84000000e-01  0.00000000e+00  8.61348076e-01 
 3.85000000e-01  3.85000000e-01  0.00000000e+00  8.65864025e-01 
 3.86000000e-01  3.86000000e-01  0.00000000e+00  8.70495543e-01 
 3.87000000e-01  3.87000000e-01  0.00000000e+00  8.75245231e-01 
 3.88000000e-01  3.88000000e-01  0.00000000e+00  8.80114829e-01 
 3.89000000e-01  3.89000000e-01  0.00000000e+00  8.85109408e-01 
 3.90000000e-01  3.90000000e-01  0.00000000e+00  8.90229256e-01 
 3.91000000e-01  3.91000000e-01  0.00000000e+00  8.95478068e-01 
 3.92000000e-01  3.92000000e-01  0.00000000e+00  9.00858707e-01 
 3.93000000e-01  3.93000000e-01  0.00000000e+00  9.06373512e-01 
 3.94000000e-01  3.94000000e-01  0.00000000e+00  9.12025479e-01 
 3.95000000e-01  3.95000000e-01  0.00000000e+00  9.17817921e-01 
 3.96000000e-01  3.96000000e-01  0.00000000e+00  9.23752181e-01 
 3.97000000e-01  3.97000000e-01  0.00000000e+00  9.29832088e-01 
 3.98000000e-01  3.98000000e-01  0.00000000e+00  9.36060275e-01 
 3.99000000e-01  3.99000000e-01  0.00000000e+00  9.42439935e-01 
 4.00000000e-01  4.00000000e-01  0.00000000e+00  9.48971699e-01 
 4.01000000e-01  4.01000000e-01  0.00000000e+00  9.55660492e-01 
 4.02000000e-01  4.02000000e-01  0.00000000e+00  9.62508008e-01 
 4.03000000e-01  4.03000000e-01  0.00000000e+00  9.69516565e-01 
 4.04000000e-01  4.04000000e-01  0.00000000e+00  9.76689066e-01 
 4.05000000e-01  4.05000000e-01  0.00000000e+00  9.84027364e-01 
 4.06000000e-01  4.06000000e-01  0.00000000e+00  9.91533337e-01 
 4.07000000e-01  4.07000000e-01  0.00000000e+00  9.99210780e-01 
 4.08000000e-01  4.08000000e-01  0.00000000e+00  1.00705949e+00 
 4.09000000e-01  4.09000000e-01  0.00000000e+00  1.01508330e+00 
 4.10000000e-01  4.10000000e-01  0.00000000e+00  1.02328159e+00 
 4.11000000e-01  4.11000000e-01  0.00000000e+00  1.03165825e+00 
 4.12000000e-01  4.12000000e-01  0.00000000e+00  1.04021267e+00 
 4.13000000e-01  4.13000000e-01  0.00000000e+00  1.04894573e+00 
 4.14000000e-01  4.14000000e-01  0.00000000e+00  1.05785767e+00 
 4.15000000e-01  4.15000000e-01  0.00000000e+00  1.06695020e+00 
 4.16000000e-01  4.16000000e-01  0.00000000e+00  1.07622132e+00 
 4.17000000e-01  4.17000000e-01  0.00000000e+00  1.08567104e+00 
 4.18000000e-01  4.18000000e-01  0.00000000e+00  1.09529702e+00 
 4.19000000e-01  4.19000000e-01  0.00000000e+00  1.10509908e+00 
 4.20000000e-01  4.20000000e-01  0.00000000e+00  1.11507278e+00 
 4.21000000e-01  4.21000000e-01  0.00000000e+00  1.12521499e+00 
 4.22000000e-01  4.22000000e-01  0.00000000e+00  1.13552048e+00 
 4.23000000e-01  4.23000000e-01  0.00000000e+00  1.14598502e+00 
 4.24000000e-01  4.24000000e-01  0.00000000e+00  1.15660199e+00 
 4.25000000e-01  4.25000000e-01  0.00000000e+00  1.16736062e+00 
 4.26000000e-01  4.26000000e-01  0.00000000e+00  1.17825266e+00 
 4.27000000e-01  4.27000000e-01  0.00000000e+00  1.18926505e+00 
 4.28000000e-01  4.28000000e-01  0.00000000e+00  1.20038333e+00 
 4.29000000e-01  4.29000000e-01  0.00000000e+00  1.21159008e+00 
 4.30000000e-01  4.30000000e-01  0.00000000e+00  1.22286469e+00 
 4.31000000e-01  4.31000000e-01  0.00000000e+00  1.23418291e+00 
 4.32000000e-01  4.32000000e-01  0.00000000e+00  1.24551469e+00 
 4.33000000e-01  4.33000000e-01  0.00000000e+00  1.25682599e+00 
 4.34000000e-01  4.34000000e-01  0.00000000e+00  1.26807769e+00 
 4.35000000e-01  4.35000000e-01  0.00000000e+00  1.27922303e+00 
 4.36000000e-01  4.36000000e-01  0.00000000e+00  1.29020923e+00 
 4.37000000e-01  4.37000000e-01  0.00000000e+00  1.30097800e+00 
 4.38000000e-01  4.38000000e-01  0.00000000e+00  1.31146535e+00 
 4.39000000e-01  4.39000000e-01  0.00000000e+00  1.32160675e+00 
 4.40000000e-01  4.40000000e-01  0.00000000e+00  1.33133873e+00 
 4.41000000e-01  4.41000000e-01  0.00000000e+00  1.34060463e+00 
 4.42000000e-01  4.42000000e-01  0.00000000e+00  1.34935911e+00 
 4.43000000e-01  4.43000000e-01  0.00000000e+00  1.35757287e+00 
 4.44000000e-01  4.44000000e-01  0.00000000e+00  1.36523383e+00 
 4.45000000e-01  4.45000000e-01  0.00000000e+00  1.37234830e+00 
 4.46000000e-01  4.46000000e-01  0.00000000e+00  1.37893707e+00 
 4.47000000e-01  4.47000000e-01  0.00000000e+00  1.38503191e+00 
 4.48000000e-01  4.48000000e-01  0.00000000e+00  1.39067181e+00 
 4.49000000e-01  4.49000000e-01  0.00000000e+00  1.39589818e+00 
 4.50000000e-01  4.50000000e-01  0.00000000e+00  1.40075375e+00 
 4.51000000e-01  4.51000000e-01  0.00000000e+00  1.40527842e+00 
 4.52000000e-01  4.52000000e-01  0.00000000e+00  1.40950926e+00 
 4.53000000e-01  4.53000000e-01  0.00000000e+00  1.41347989e+00 
 4.54000000e-01  4.54000000e-01  0.00000000e+00  1.41722018e+00 
 4.55000000e-01  4.55000000e-01  0.00000000e+00  1.42075661e+00 
 4.56000000e-01  4.56000000e-01  0.00000000e+00  1.42411212e+00 
 4.57000000e-01  4.57000000e-01  0.00000000e+00  1.42730679e+00 
 4.58000000e-01  4.58000000e-01  0.00000000e+00  1.43035843e+00 
 4.59000000e-01  4.59000000e-01  0.00000000e+00  1.43328225e+00 
 4.60000000e-01  4.60000000e-01  0.00000000e+00  1.43609157e+00 
 4.61000000e-01  4.61000000e-01  0.00000000e+00  1.43879799e+00 
 4.62000000e-01  4.62000000e-01  0.00000000e+00  1.44141178e+00 
 4.63000000e-01  4.63000000e-01  0.00000000e+00  1.44394192e+00 
 4.64000000e-01  4.64000000e-01  0.00000000e+00  1.44639628e+00 
 4.65000000e-01  4.65000000e-01  0.00000000e+00  1.44878185e+00 
 4.66000000e-01  4.66000000e-01  0.00000000e+00  1.45110471e+00 
 4.67000000e-01  4.67000000e-01  0.00000000e+00  1.45337040e+00 
 4.68000000e-01  4.68000000e-01  0.00000000e+00  1.45558374e+00 
 4.69000000e-01  4.69000000e-01  0.00000000e+00  1.45774904e+00 
 4.70000000e-01  4.70000000e-01  0.00000000e+00  1.45987018e+00 
 4.71000000e-01  4.71000000e-01  0.00000000e+00  1.46195064e+00 
 4.72000000e-01  4.72000000e-01  0.00000000e+00  1.46399362e+00 
 4.73000000e-01  4.73000000e-01  0.00000000e+00  1.46600182e+00 
 4.74000000e-01  4.74000000e-01  0.00000000e+00  1.46797781e+00 
 4.75000000e-01  4.75000000e-01  0.00000000e+00  1.46992391e+00 
 4.76000000e-01  4.76000000e-01  0.00000000e+00  1.47184220e+00 
 4.77000000e-01  4.77000000e-01  0.00000000e+00  1.47373461e+00 
 4.78000000e-01  4.78000000e-01  0.00000000e+00  1.47560277e+00 
 4.79000000e-01  4.79000000e-01  0.00000000e+00  1.47744827e+00 
 4.80000000e-01  4.80000000e-01  0.00000000e+00  1.47927257e+00 
 4.81000000e-01  4.81000000e-01  0.00000000e+00  1.48107694e+00 
 4.82000000e-01  4.82000000e-01  0.00000000e+00  1.48286259e+00 
 4.83000000e-01  4.83000000e-01  0.00000000e+00  1.48463057e+00 
 4.84000000e-01  4.84000000e-01  0.00000000e+00  1.48638193e+00 
 4.85000000e-01  4.85000000e-01  0.00000000e+00  1.48811758e+00 
 4.86000000e-01  4.86000000e-01  0.00000000e+00  1.48983831e+00 
 4.87000000e-01  4.87000000e-01  0.00000000e+00  1.49154493e+00 
 4.88000000e-01  4.88000000e-01  0.00000000e+00  1.49323815e+00 
 4.89000000e-01  4.89000000e-01  0.00000000e+00  1.49491858e+00 
 4.90000000e-01  4.90000000e-01  0.00000000e+00  1.49658687e+00 
 4.91000000e-01  4.91000000e-01  0.00000000e+00  1.49824353e+00 
 4.92000000e-01  4.92000000e-01  0.00000000e+00  1.49988905e+00 
 4.93000000e-01  4.93000000e-01  0.00000000e+00  1.50152392e+00 
 4.94000000e-01  4.94000000e-01  0.00000000e+00  1.50314858e+00 
 4.95000000e-01  4.95000000e-01  0.00000000e+00  1.50476341e+00 
 4.96000000e-01  4.96000000e-01  0.00000000e+00  1.50636874e+00 
 4.97000000e-01  4.97000000e-01  0.00000000e+00  1.50796494e+00 
 4.98000000e-01  4.98000000e-01  0.00000000e+00  1.50955230e+00 
 4.99000000e-01  4.99000000e-01  0.00000000e+00  1.51113108e+00 
 5.00000000e-01  5.00000000e-01  0.00000000e+00  1.51270159e+00 
 5.01000000e-01  5.01000000e-01  0.00000000e+00  1.51426399e+00 
 5.02000000e-01  5.02000000e-01  0.00000000e+00  1.51581857e+00 
 5.03000000e-01  5.03000000e-01  0.00000000e+00  1.51736549e+00 
 5.04000000e-01  5.04000000e-01  0.00000000e+00  1.51890493e+00 
 5.05000000e-01  5.05000000e-01  0.00000000e+00  1.52043708e+00 
 5.06000000e-01  5.06000000e-01  0.00000000e+00  1.52196207e+00 
 5.07000000e-01  5.07000000e-01  0.00000000e+00  1.52348005e+00 
 5.08000000e-01  5.08000000e-01  0.00000000e+00  1.52499116e+00 
 5.09000000e-01  5.09000000e-01  0.00000000e+00  1.52649551e+00 
 5.10000000e-01  5.10000000e-01  0.00000000e+00  1.52799319e+00 
 5.11000000e-01  5.11000000e-01  0.00000000e+00  1.52948432e+00 
 5.12000000e-01  5.12000000e-01  0.00000000e+00  1.53096903e+00 
 5.13000000e-01  5.13000000e-01  0.00000000e+00  1.53244733e+00 
 5.14000000e-01  5.14000000e-01  0.00000000e+00  1.53391936e+00 
 5.15000000e-01  5.15000000e-01  0.00000000e+00  1.53538516e+00 
 5.16000000e-01  5.16000000e-01  0.00000000e+00  1.53684482e+00 
 5.17000000e-01  5.17000000e-01  0.00000000e+00  1.53829840e+00 
 5.18000000e-01  5.18000000e-01  0.00000000e+00  1.53974594e+00 
 5.19000000e-01  5.19000000e-01  0.00000000e+00  1.54118752e+00 
 5.20000000e-01  5.20000000e-01  0.00000000e+00  1.54262318e+00 
 5.21000000e-01  5.21000000e-01  0.00000000e+00  1.54405298e+00 
 5.22000000e-01  5.22000000e-01  0.00000000e+00  1.54547696e+00 
 5.23000000e-01  5.23000000e-01  0.00000000e+00  1.54689517e+00 
 5.24000000e-01  5.24000000e-01  0.00000000e+00  1.54830765e+00 
 5.25000000e-01  5.25000000e-01  0.00000000e+00  1.54971446e+00 
 5.26000000e-01  5.26000000e-01  0.00000000e+00  1.55111563e+00 
 5.27000000e-01  5.27000000e-01  0.00000000e+00  1.55251120e+00 
 5.28000000e-01  5.28000000e-01  0.00000000e+00  1.55390123e+00 
 5.29000000e-01  5.29000000e-01  0.00000000e+00  1.55528574e+00 
 5.30000000e-01  5.30000000e-01  0.00000000e+00  1.55666479e+00 
 5.31000000e-01  5.31000000e-01  0.00000000e+00  1.55803840e+00 
 5.32000000e-01  5.32000000e-01  0.00000000e+00  1.55940664e+00 
 5.33000000e-01  5.33000000e-01  0.00000000e+00  1.56076953e+00 
 5.34000000e-01  5.34000000e-01  0.00000000e+00  1.56212713e+00 
 5.35000000e-01  5.35000000e-01  0.00000000e+00  1.56347946e+00 
 5.36000000e-01  5.36000000e-01  0.00000000e+00  1.56482659e+00 
 5.37000000e-01  5.37000000e-01  0.00000000e+00  1.56616856e+00 
 5.38000000e-01  5.38000000e-01  0.00000000e+00  1.56750541e+00 
 5.39000000e-01  5.39000000e-01  0.00000000e+00  1.56883719e+00 
 5.40000000e-01  5.40000000e-01  0.00000000e+00  1.57016395e+00 
 5.41000000e-01  5.41000000e-01  0.00000000e+00  1.57148574e+00 
 5.42000000e-01  5.42000000e-01  0.00000000e+00  1.57280259e+00 
 5.43000000e-01  5.43000000e-01  0.00000000e+00  1.57411458e+00 
 5.44000000e-01  5.44000000e-01  0.00000000e+00  1.57542174e+00 
 5.45000000e-01  5.45000000e-01  0.00000000e+00  1.57672414e+00 
 5.46000000e-01  5.46000000e-01  0.00000000e+00  1.57802181e+00 
 5.47000000e-01  5.47000000e-01  0.00000000e+00  1.57931482e+00 
 5.48000000e-01  5.48000000e-01  0.00000000e+00  1.58060321e+00 
 5.49000000e-01  5.49000000e-01  0.00000000e+00  1.58188705e+00 
 5.50000000e-01  5.50000000e-01  0.00000000e+00  1.58316639e+00 
 5.51000000e-01  5.51000000e-01  0.00000000e+00  1.58444128e+00 
 5.52000000e-01  5.52000000e-01  0.00000000e+00  1.58571178e+00 
 5.53000000e-01  5.53000000e-01  0.00000000e+00  1.58697795e+00 
 5.54000000e-01  5.54000000e-01  0.00000000e+00  1.58823984e+00 
 5.55000000e-01  5.55000000e-01  0.00000000e+00  1.58949752e+00 
 5.56000000e-01  5.56000000e-01  0.00000000e+00  1.59075103e+00 
 5.57000000e-01  5.57000000e-01  0.00000000e+00  1.59200043e+00 
 5.58000000e-01  5.58000000e-01  0.00000000e+00  1.59324577e+00 
 5.59000000e-01  5.59000000e-01  0.00000000e+00  1.59448713e+00 
 5.60000000e-01  5.60000000e-01  0.00000000e+00  1.59572455e+00 
 5.61000000e-01  5.61000000e-01  0.00000000e+00  1.59695809e+00 
 5.62000000e-01  5.62000000e-01  0.00000000e+00  1.59818780e+00 
 5.63000000e-01  5.63000000e-01  0.00000000e+00  1.59941374e+00 
 5.64000000e-01  5.64000000e-01  0.00000000e+00  1.60063597e+00 
 5.65000000e-01  5.65000000e-01  0.00000000e+00  1.60185453e+00 
 5.66000000e-01  5.66000000e-01  0.00000000e+00  1.60306948e+00 
 5.67000000e-01  5.67000000e-01  0.00000000e+00  1.60428087e+00 
 5.68000000e-01  5.68000000e-01  0.00000000e+00  1.60548877e+00 
 5.69000000e-01  5.69000000e-01  0.00000000e+00  1.60669320e+00 
 5.70000000e-01  5.70000000e-01  0.00000000e+00  1.60789423e+00 
 5.71000000e-01  5.71000000e-01  0.00000000e+00  1.60909191e+00 
 5.72000000e-01  5.72000000e-01  0.00000000e+00  1.61028628e+00 
 5.73000000e-01  5.73000000e-01  0.00000000e+00  1.61147739e+00 
 5.74000000e-01  5.74000000e-01  0.00000000e+00  1.61266528e+00 
 5.75000000e-01  5.75000000e-01  0.00000000e+00  1.61385000e+00 
 5.76000000e-01  5.76000000e-01  0.00000000e+00  1.61503159e+00 
 5.77000000e-01  5.77000000e-01  0.00000000e+00  1.61621010e+00 
 5.78000000e-01  5.78000000e-01  0.00000000e+00  1.61738556e+00 
 5.79000000e-01  5.79000000e-01  0.00000000e+00  1.61855801e+00 
 5.80000000e-01  5.80000000e-01  0.00000000e+00  1.61972749e+00 
 5.81000000e-01  5.81000000e-01  0.00000000e+00  1.62089403e+00 
 5.82000000e-01  5.82000000e-01  0.00000000e+00  1.62205768e+00 
 5.83000000e-01  5.83000000e-01  0.00000000e+00  1.62321846e+00 
 5.84000000e-01  5.84000000e-01  0.00000000e+00  1.62437641e+00 
 5.85000000e-01  5.85000000e-01  0.00000000e+00  1.62553155e+00 
 5.86000000e-01  5.86000000e-01  0.00000000e+00  1.62668391e+00 
 5.87000000e-01  5.87000000e-01  0.00000000e+00  1.62783353e+00 
 5.88000000e-01  5.88000000e-01  0.00000000e+00  1.62898042e+00 
 5.89000000e-01  5.89000000e-01  0.00000000e+00  1.63012461e+00 
 5.90000000e-01  5.90000000e-01  0.00000000e+00  1.63126612e+00 
 5.91000000e-01  5.91000000e-01  0.00000000e+00  1.63240497e+00 
 5.92000000e-01  5.92000000e-01  0.00000000e+00  1.63354118e+00 
 5.93000000e-01  5.93000000e-01  0.00000000e+00  1.63467478e+00 
 5.94000000e-01  5.94000000e-01  0.00000000e+00  1.63580576e+00 
 5.95000000e-01  5.95000000e-01  0.00000000e+00  1.63693415e+00 
 5.96000000e-01  5.96000000e-01  0.00000000e+00  1.63805996e+00 
 5.97000000e-01  5.97000000e-01  0.00000000e+00  1.63918321e+00 
 5.98000000e-01  5.98000000e-01  0.00000000e+00  1.64030389e+00 
 5.99000000e-01  5.99000000e-01  0.00000000e+00  1.64142202e+00 
 6.00000000e-01  6.00000000e-01  0.00000000e+00  1.64253760e+00 
 6.01000000e-01  6.01000000e-01  0.00000000e+00  1.64365064e+00 
 6.02000000e-01  6.02000000e-01  0.00000000e+00  1.64476114e+00 
 6.03000000e-01  6.03000000e-01  0.00000000e+00  1.64586910e+00 
 6.04000000e-01  6.04000000e-01  0.00000000e+00  1.64697453e+00 
 6.05000000e-01  6.05000000e-01  0.00000000e+00  1.64807741e+00 
 6.06000000e-01  6.06000000e-01  0.00000000e+00  1.64917775e+00 
 6.07000000e-01  6.07000000e-01  0.00000000e+00  1.65027555e+00 
 6.08000000e-01  6.08000000e-01  0.00000000e+00  1.65137079e+00 
 6.09000000e-01  6.09000000e-01  0.00000000e+00  1.65246348e+00 
 6.10000000e-01  6.10000000e-01  0.00000000e+00  1.65355359e+00 
 6.11000000e-01  6.11000000e-01  0.00000000e+00  1.65464113e+00 
 6.12000000e-01  6.12000000e-01  0.00000000e+00  1.65572608e+00 
 6.13000000e-01  6.13000000e-01  0.00000000e+00  1.65680842e+00 
 6.14000000e-01  6.14000000e-01  0.00000000e+00  1.65788815e+00 
 6.15000000e-01  6.15000000e-01  0.00000000e+00  1.65896525e+00 
 6.16000000e-01  6.16000000e-01  0.00000000e+00  1.66003970e+00 
 6.17000000e-01  6.17000000e-01  0.00000000e+00  1.66111149e+00 
 6.18000000e-01  6.18000000e-01  0.00000000e+00  1.66218059e+00 
 6.19000000e-01  6.19000000e-01  0.00000000e+00  1.66324700e+00 
 6.20000000e-01  6.20000000e-01  0.00000000e+00  1.66431068e+00 
 6.21000000e-01  6.21000000e-01  0.00000000e+00  1.66537161e+00 
 6.22000000e-01  6.22000000e-01  0.00000000e+00  1.66642978e+00 
 6.23000000e-01  6.23000000e-01  0.00000000e+00  1.66748516e+00 
 6.24000000e-01  6.24000000e-01  0.00000000e+00  1.66853772e+00 
 6.25000000e-01  6.25000000e-01  0.00000000e+00  1.66958744e+00 
 6.26000000e-01  6.26000000e-01  0.00000000e+00  1.67063430e+00 
 6.27000000e-01  6.27000000e-01  0.00000000e+00  1.67167826e+00 
 6.28000000e-01  6.28000000e-01  0.00000000e+00  1.67271929e+00 
 6.29000000e-01  6.29000000e-01  0.00000000e+00  1.67375738e+00 
 6.30000000e-01  6.30000000e-01  0.00000000e+00  1.67479248e+00 
 6.31000000e-01  6.31000000e-01  0.00000000e+00  1.67582457e+00 
 6.32000000e-01  6.32000000e-01  0.00000000e+00  1.67685362e+00 
 6.33000000e-01  6.33000000e-01  0.00000000e+00  1.67787960e+00 
 6.34000000e-01  6.34000000e-01  0.00000000e+00  1.67890247e+00 
 6.35000000e-01  6.35000000e-01  0.00000000e+00  1.67992219e+00 
 6.36000000e-01  6.36000000e-01  0.00000000e+00  1.68093875e+00 
 6.37000000e-01  6.37000000e-01  0.00000000e+00  1.68195210e+00 
 6.38000000e-01  6.38000000e-01  0.00000000e+00  1.68296220e+00 
 6.39000000e-01  6.39000000e-01  0.00000000e+00  1.68396903e+00 
 6.40000000e-01  6.40000000e-01  0.00000000e+00  1.68497254e+00 
 6.41000000e-01  6.41000000e-01  0.00000000e+00  1.68597270e+00 
 6.42000000e-01  6.42000000e-01  0.00000000e+00  1.68696948e+00 
 6.43000000e-01  6.43000000e-01  0.00000000e+00  1.68796284e+00 
 6.44000000e-01  6.44000000e-01  0.00000000e+00  1.68895273e+00 
 6.45000000e-01  6.45000000e-01  0.00000000e+00  1.68993913e+00 
 6.46000000e-01  6.46000000e-01  0.00000000e+00  1.69092198e+00 
 6.47000000e-01  6.47000000e-01  0.00000000e+00  1.69190127e+00 
 6.48000000e-01  6.48000000e-01  0.00000000e+00  1.69287694e+00 
 6.49000000e-01  6.49000000e-01  0.00000000e+00  1.69384896e+00 
 6.50000000e-01  6.50000000e-01  0.00000000e+00  1.69481728e+00 
 6.51000000e-01  6.51000000e-01  0.00000000e+00  1.69578187e+00 
 6.52000000e-01  6.52000000e-01  0.00000000e+00  1.69674270e+00 
 6.53000000e-01  6.53000000e-01  0.00000000e+00  1.69769971e+00 
 6.54000000e-01  6.54000000e-01  0.00000000e+00  1.69865287e+00 
 6.55000000e-01  6.55000000e-01  0.00000000e+00  1.69960214e+00 
 6.56000000e-01  6.56000000e-01  0.00000000e+00  1.70054748e+00 
 6.57000000e-01  6.57000000e-01  0.00000000e+00  1.70148884e+00 
 6.58000000e-01  6.58000000e-01  0.00000000e+00  1.70242620e+00 
 6.59000000e-01  6.59000000e-01  0.00000000e+00  1.70335950e+00 
 6.60000000e-01  6.60000000e-01  0.00000000e+00  1.70428870e+00 
 6.61000000e-01  6.61000000e-01  0.00000000e+00  1.70521378e+00 
 6.62000000e-01  6.62000000e-01  0.00000000e+00  1.70613467e+00 
 6.63000000e-01  6.63000000e-01  0.00000000e+00  1.70705135e+00 
 6.64000000e-01  6.64000000e-01  0.00000000e+00  1.70796377e+00 
 6.65000000e-01  6.65000000e-01  0.00000000e+00  1.70887190e+00 
 6.66000000e-01  6.66000000e-01  0.00000000e+00  1.70977568e+00 
 6.67000000e-01  6.67000000e-01  0.00000000e+00  1.71067509e+00 
 6.68000000e-01  6.68000000e-01  0.00000000e+00  1.71157007e+00 
 6.69000000e-01  6.69000000e-01  0.00000000e+00  1.71246059e+00 
 6.70000000e-01  6.70000000e-01  0.00000000e+00  1.71334661e+00 
 6.71000000e-01  6.71000000e-01  0.00000000e+00  1.71422809e+00 
 6.72000000e-01  6.72000000e-01  0.00000000e+00  1.71510498e+00 
 6.73000000e-01  6.73000000e-01  0.00000000e+00  1.71597725e+00 
 6.74000000e-01  6.74000000e-01  0.00000000e+00  1.71684486e+00 
 6.75000000e-01  6.75000000e-01  0.00000000e+00  1.71770776e+00 
 6.76000000e-01  6.76000000e-01  0.00000000e+00  1.71856592e+00 
 6.77000000e-01  6.77000000e-01  0.00000000e+00  1.71941929e+00 
 6.78000000e-01  6.78000000e-01  0.00000000e+00  1.72026784e+00 
 6.79000000e-01  6.79000000e-01  0.00000000e+00  1.72111153e+00 
 6.80000000e-01  6.80000000e-01  0.00000000e+00  1.72195031e+00 
 6.81000000e-01  6.81000000e-01  0.00000000e+00  1.72278415e+00 
 6.82000000e-01  6.82000000e-01  0.00000000e+00  1.72361301e+00 
 6.83000000e-01  6.83000000e-01  0.00000000e+00  1.72443684e+00 
 6.84000000e-01  6.84000000e-01  0.00000000e+00  1.72525562e+00 
 6.85000000e-01  6.85000000e-01  0.00000000e+00  1.72606930e+00 
 6.86000000e-01  6.86000000e-01  0.00000000e+00  1.72687784e+00 
 6.87000000e-01  6.87000000e-01  0.00000000e+00  1.72768121e+00 
 6.88000000e-01  6.88000000e-01  0.00000000e+00  1.72847936e+00 
 6.89000000e-01  6.89000000e-01  0.00000000e+00  1.72927227e+00 
 6.90000000e-01  6.90000000e-01  0.00000000e+00  1.73005989e+00 
 6.91000000e-01  6.91000000e-01  0.00000000e+00  1.73084219e+00 
